id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5.75376e+17,Spacious Dorchester Retreat | 2-bdrm condo,59224820,Marian,Dorchester,42.31607,-71.07184,Entire home/apt,194.0,2,65,6/19/2024,2.97,1,99,39,STR-489341
5.7633e+17,"Cozy, spacious & private bedroom in Boston",380867321,Jane,West Roxbury,42.27618,-71.16087,Private room,58.0,7,11,3/10/2024,0.45,2,209,5,STR-476788
5.77094e+17,Stay Next to Public Garden | Back Bay |MGH,232009663,Annie,Beacon Hill,42.35664,-71.07152,Private room,132.0,29,4,3/20/2024,0.14,3,279,2,Exempt: This listing is a unit used for furnished institutional or business stays
5.77559e+17,Thatch Quarters | Pvt. Room in Southie | 203,814298,Thatch,South Boston,42.34181,-71.05633,Private room,123.0,2,12,6/13/2024,0.46,53,48,3,Exempt: This listing is a hotel or motel
5.77611e+17,Thatch Quarters™ | Pvt. Room in Southie | 204,814298,Thatch,South Boston Waterfront,42.34343,-71.05575,Private room,121.0,1,15,10/15/2023,0.56,53,46,1,Exempt: This listing is a hotel or motel
5.77685e+17,Thatch Quarters™ | Pvt. Room in Southie | 205,814298,Thatch,South Boston,42.34182,-71.05615,Private room,126.0,2,21,3/29/2024,0.77,53,58,1,Exempt: This listing is a hotel or motel
5.77711e+17,Thatch Quarters™ | Pvt. Room in Southie | 206,814298,Thatch,South Boston Waterfront,42.34353,-71.05614,Private room,115.0,2,22,2/18/2024,0.8,53,48,2,Exempt: This listing is a hotel or motel
5.78364e+17,WB Quarters by Thatch | Room 303 | Shared BA,814298,Thatch,South Boston Waterfront,42.34334062,-71.05602349,Entire home/apt,128.0,2,7,4/16/2024,0.26,53,41,2,Exempt: This listing is a hotel or motel
5.78393e+17,Thatch Quarters™ | Pvt. Room in Southie | 302,814298,Thatch,South Boston,42.34241,-71.05772,Private room,118.0,1,24,4/21/2024,0.96,53,58,5,Exempt: This listing is a hotel or motel
5.78946e+17,(37-2) Stylish Gray Street Apartment,331225367,Foster,South End,42.3452,-71.0728,Entire home/apt,180.0,1,40,6/11/2024,1.5,72,50,21,str-526502
5.78958e+17,One Bedroom Minutes from Train & Downtown Boston,56112371,Ruth,Mattapan,42.26835239,-71.09562906,Entire home/apt,123.0,29,8,11/20/2023,0.6,1,360,6,STR-524800
5.78997e+17,WB Quarters by Thatch | Room 304 | Shared BA,814298,Thatch,South Boston,42.34304599,-71.05572827,Entire home/apt,125.0,2,21,6/17/2024,0.78,53,47,5,Exempt: This listing is a hotel or motel
5.79004e+17,Thatch Quarters™ | Pvt. Room in Southie | 305,814298,Thatch,South Boston,42.34316,-71.0557,Private room,123.0,2,38,6/11/2024,1.51,53,41,11,Exempt: This listing is a hotel or motel
5.79012e+17,Thatch Quarters™ | Pvt. Room in Southie | 306,814298,Thatch,South Boston,42.34151,-71.05573,Private room,123.0,2,15,5/5/2024,0.59,53,55,6,Exempt: This listing is a hotel or motel
5.79028e+17,Thatch Quarters™ | Pvt. Room in Southie | 402,814298,Thatch,South Boston,42.34348,-71.05727,Private room,124.0,2,32,6/13/2024,1.17,53,50,3,Exempt: This listing is a hotel or motel
5.79138e+17,Thatch Quarters™ | Pvt. Room in Southie | 403,814298,Thatch,South Boston,42.3431,-71.05742,Private room,120.0,2,12,5/26/2024,0.45,53,41,1,Exempt: This listing is a hotel or motel
5.79156e+17,Thatch Quarters™ | Pvt. Room in Southie | 404,814298,Thatch,South Boston,42.34177,-71.05555,Private room,121.0,2,18,12/6/2023,0.7,53,29,1,Exempt: This listing is a hotel or motel
5.79173e+17,Thatch Quarters™ | Pvt. Room in Southie | 405,814298,Thatch,South Boston,42.34311,-71.05769,Private room,117.0,2,15,5/23/2023,0.57,53,31,0,Exempt: This listing is a hotel or motel
5.80442e+17,Riverside serenity: No Cleaning at Boston Downtown,413242892,Boston,Downtown,42.34995,-71.06404,Entire home/apt,331.0,1,350,6/16/2024,12.71,2,190,191,Exempt: This listing is a hotel or motel
5.80525e+17,"Renovated,2 bed,2bath,in unit lau, cen air,pets ok",31340713,Kama,Roxbury,42.3359,-71.08428,Entire home/apt,346.0,29,21,12/3/2023,0.96,27,253,11,Exempt: This listing is a unit used for furnished institutional or business stays
5.82593e+17,Thatch Quarters™ | Pvt. Room in Southie | 102 DOT,814298,Thatch,South Boston,42.33623,-71.04599,Private room,97.0,2,24,5/19/2024,0.89,53,41,7,Exempt: This listing is a hotel or motel
5.8316e+17,Wonderful Back Bay 1br/1ba | Short walk to Fenway!,275849638,Steven,Fenway,42.35088,-71.09356,Entire home/apt,172.0,1,122,6/7/2024,4.41,69,333,42,STR-476578
5.83391e+17,Thatch Quarters™ | Pvt. Room in Southie | 103 DOT,814298,Thatch,South Boston,42.33654,-71.04408,Private room,98.0,2,45,6/15/2024,1.64,53,51,19,Exempt: This listing is a hotel or motel
5.8349e+17,Thatch Quarters™ | Pvt. Room in Southie | 104 DOT,814298,Thatch,South Boston,42.33683,-71.04604,Private room,96.0,2,20,3/24/2024,0.73,53,47,7,Exempt: This listing is a hotel or motel
5.84122e+17,Thatch Quarters™ | Pvt. Room in Southie | 202 DOT,814298,Thatch,South Boston,42.33668,-71.04592,Private room,96.0,2,20,5/20/2024,0.73,53,49,4,Exempt: This listing is a hotel or motel
5.84191e+17,Thatch Quarters™ | Pvt. Bunk Room in Southie | 204,814298,Thatch,South Boston,42.33651,-71.04555,Private room,94.0,1,29,5/23/2024,1.09,53,54,9,Exempt: This listing is a hotel or motel
5.8476e+17,Fenway Park Vintage Brownstone B&B (2C),411294872,Lihua,Fenway,42.34945,-71.09717,Private room,219.0,1,179,6/20/2024,6.56,7,190,74,STR-446547
5.84815e+17,Thatch Quarters™ | Pvt. Room in Southie | 302 DOT,814298,Thatch,South Boston,42.33462,-71.04459,Private room,98.0,2,31,5/25/2024,1.13,53,48,11,Exempt: This listing is a hotel or motel
5.84818e+17,"New construction,2 bed,2 bath, in unit laundry",266312920,STARS Of,Roxbury,42.33585,-71.08591,Entire home/apt,382.0,29,4,11/9/2023,0.35,31,253,4,Exempt: This listing is a unit used for furnished institutional or business stays
5.84824e+17,Central 2 Bed in North End; Near Waterfront &Shops,130680380,Jodie,North End,42.36516,-71.05531,Entire home/apt,195.0,9,13,2/24/2024,0.54,28,329,6,STR-476426
5.84864e+17,Thatch Quarters™ | Pvt. Room in Southie | 303 DOT,814298,Thatch,South Boston,42.33512,-71.04409,Private room,102.0,2,18,5/5/2024,0.68,53,58,6,Exempt: This listing is a hotel or motel
5.8707e+17,Thatch Quarters| Pvt. Bunk Room in Southie | 304,814298,Thatch,South Boston,42.33528074,-71.04608726,Entire home/apt,103.0,2,20,12/5/2023,0.74,53,57,4,Exempt: This listing is a hotel or motel
5.87083e+17,Thatch Quarters™ | Pvt. Bunk Room in Southie | 305,814298,Thatch,South Boston,42.3348,-71.04473,Private room,97.0,2,22,5/8/2024,0.84,53,51,7,Exempt: This listing is a hotel or motel
5.87471e+17,Amazing Boston loft,428724673,Priyanka,Roslindale,42.28925,-71.13711,Entire home/apt,158.0,3,32,5/12/2024,1.24,5,201,6,STR-461034
5.89755e+17,I_Cozy room easy commute to Boston Downtown.,89328922,Ehab,Dorchester,42.32062,-71.0568,Private room,80.0,1,87,6/6/2024,3.25,13,163,35,STR-455882
5.93275e+17,Eagle's Landing - Logan Airport,65906832,David,East Boston,42.38032,-71.02937,Entire home/apt,108.0,1,107,6/20/2024,9.12,1,230,107,STR-519465
5.95893e+17,Panoramic City&Water View In historic w/end Boston,158837906,Dan,Downtown,42.36678,-71.06261,Entire home/apt,299.0,29,5,3/26/2023,0.19,10,365,0,STR-007926
5.97199e+17,1 Queen Bed South End Sunroom (no smoke/pets),37226557,Cara,South End,42.34324661,-71.0766813,Entire home/apt,439.0,3,33,6/18/2024,1.44,1,0,16,STR-472289
5.97327e+17,Cozy and Stylish Space Available,53999130,Corey,Dorchester,42.28994,-71.06354,Shared room,63.0,29,13,11/12/2023,1.09,1,180,13,STR-550839
5.98045e+17,Boston Red Sox / Fenway Park / MFA / NEU,757253,Lee,Fenway,42.34343,-71.10212,Entire home/apt,172.0,29,149,12/10/2023,5.63,7,252,34,Exempt: This listing is a unit used for furnished institutional or business stays
5.98427e+17,Recently Renovated Allston 2 Bdr Apt Near Harvard,36235833,Adam,Allston,42.36079,-71.12893,Entire home/apt,337.0,2,23,6/2/2024,1.13,1,54,14,STR-493345
5.99331e+17,Cozy Family Friendly Apartment,63943422,Rayna,Roxbury,42.31402,-71.08169,Entire home/apt,160.0,2,36,6/11/2024,1.41,1,138,16,STR-525608
6.04155e+17,Beautiful 3-Bedroom Apartment  - Centrally Located,60959451,Teej,Dorchester,42.30805044,-71.07670508,Entire home/apt,195.0,2,15,6/16/2024,1.45,1,272,15,STR-548110
6.05048e+17,Comfortable Loft,12318042,Alla,West Roxbury,42.27505518,-71.1488936,Private room,135.0,29,8,6/10/2024,0.47,1,328,2,STR-519644
6.08659e+17,"(DR79) Spacious, Quick Access to City, Roof Deck!",261436898,Together We,Dorchester,42.2865,-71.03959,Entire home/apt,607.0,2,65,6/15/2024,2.55,1,63,21,str-526502
6.09993e+17,Prime Central 1brm in North End Boston,2006852,Jay,North End,42.36495,-71.05249,Entire home/apt,204.0,5,109,5/26/2024,4.83,16,303,56,STR-472277
6.10187e+17,Cheerful  Room 4 1bedroom newly renovated apt,85742085,Chris,Dorchester,42.30177361,-71.07107103,Private room,80.0,29,66,10/29/2023,2.64,3,365,18,STR-546192
6.11575e+17,Welcoming large bedroom + private bath,34275177,Thomas,Roslindale,42.28263474,-71.12765503,Private room,67.0,5,11,4/30/2024,0.46,1,321,2,STR-476790
6.11884e+17,Studio in the Heart of Boston!,205269848,Temple Place,Downtown,42.35532,-71.06316,Entire home/apt,139.0,2,64,6/2/2024,2.62,13,68,26,str-557154
6.13037e+17,"South End,2 bed, in unit lau,cen air, Northeastern",31340713,Kama,Roxbury,42.33626,-71.08569,Entire home/apt,312.0,29,6,11/25/2023,0.57,27,225,6,Exempt: This listing is a unit used for furnished institutional or business stays
6.14069e+17,4BD 1.5BTH Comfy Apt in Boston,2356643,StayNue,Roxbury,42.32789,-71.08992,Entire home/apt,120.0,1,8,6/2/2024,0.45,51,336,2,STR-460218
6.14663e+17,(T5) Stylish Studio in the South End!,331225367,Foster,South End,42.34074,-71.07696,Entire home/apt,203.0,1,89,6/14/2024,3.52,72,65,34,str-561975
6.15389e+17,"2 Bed - WALK to subway, hospitals, food, & more",15782998,Christian,Mission Hill,42.330807,-71.112587,Entire home/apt,198.0,3,69,6/17/2024,2.68,2,131,34,Exempt: This listing is a unit that has contracts with hospitals
6.16616e+17,City Oasis | Step into Public Garden & Back Bay,232009663,Annie,Beacon Hill,42.35624,-71.07335,Entire home/apt,250.0,29,7,3/17/2024,0.28,3,304,4,Exempt: This listing is a unit used for furnished institutional or business stays
6.17045e+17,"Clean Studio, Ready For Long & Short Stays",205269848,Temple Place,Downtown,42.35452,-71.06336,Private room,129.0,2,19,11/1/2022,0.77,13,0,0,str-557120
6.17959e+17,Spacious Room in Roxbury Apartments,2356643,StayNue,Roxbury,42.32833,-71.0894,Private room,35.0,1,15,8/9/2023,0.6,51,336,2,STR-460218
6.17959e+17,Comfortable Room in a Shared Apt near Harvard,2356643,StayNue,Roxbury,42.32646608,-71.0879943,Private room,35.0,1,9,10/26/2022,0.36,51,336,0,STR-460218
6.18422e+17,Fresh Private Bedroom in Shared Apt in Roxbury,2356643,StayNue,Roxbury,42.32633,-71.09019,Private room,35.0,1,8,7/1/2023,0.34,51,336,1,STR-460218
6.18881e+17,Vibrant Room 2 1bedroom apt strategically located,85742085,Chris,Dorchester,42.3022,-71.07292,Shared room,85.0,1,43,6/1/2024,1.69,3,365,19,STR-546192
6.18888e+17,Crescent  Room 3 1bedroom shared apt,85742085,Chris,Dorchester,42.30212882,-71.07300394,Private room,80.0,1,63,5/27/2024,2.47,3,354,28,STR-546192
6.19452e+17,Paris style bedroom in a quiet Boston area,357698265,Natalie,Brighton,42.34344,-71.15595,Private room,85.0,3,47,6/10/2024,1.94,8,43,25,STR-439464
6.20876e+17,Stylish Flex-cation Space in Back Bay!,423270067,Harry And Susie,Back Bay,42.34424,-71.08117,Entire home/apt,875.0,29,1,8/4/2023,0.09,28,249,1,Exempt: This listing is a unit used for furnished institutional or business stays
6.20904e+17,"Full 1 BDR Apt W/ Harbor Front, Skyline Views",395014290,Brian,East Boston,42.37155,-71.04287,Private room,222.0,4,25,10/11/2022,0.97,1,180,0,Exempt: This listing is a hotel or motel
6.22413e+17,"1 Bdrm Condo w Parking, near BU BC, St Elizabeth",7848820,Kris,Allston,42.34868,-71.13847,Entire home/apt,215.0,29,2,12/27/2023,0.19,1,332,2,STR-000000
6.22452e+17,Welcoming 1 Bed A,458093264,Shubhi,Mission Hill,42.33105,-71.09765,Private room,135.0,91,28,6/1/2024,1.13,4,40,10,Exempt: This listing is a unit used for furnished institutional or business stays
6.22637e+17,Fenway! MFA! Longwood Med! NEU! BU!,799496,Kj,Fenway,42.34337,-71.10197,Entire home/apt,335.0,29,5,2/16/2024,0.58,6,164,5,Exempt: This listing is a unit used for furnished institutional or business stays
6.27992e+17,Lovely Two Bedroom Condo in South Boston,257439917,Waze,South Boston,42.33391,-71.05338,Entire home/apt,253.0,1,29,5/18/2024,1.15,2,344,2,STR-468136
6.28133e+17,Sunlit Corner Room in Shared Apt Near Everything,2356643,StayNue,Brighton,42.36149,-71.14515,Private room,35.0,1,17,3/2/2024,0.68,51,302,7,STR-461419
6.28298e+17,Brighton/Brookline/Allston studio + Free Parking,459432105,Irina,Brighton,42.346661,-71.139252,Entire home/apt,139.0,3,63,6/10/2024,2.47,1,184,16,STR-479831
6.31003e+17,"Bright Condo, Plenty of Room, Sleeps Upto 8",423270067,Harry And Susie,Back Bay,42.3448,-71.0834,Entire home/apt,997.0,29,2,7/27/2022,0.08,28,343,0,Exempt: This listing is a unit used for furnished institutional or business stays
6.33241e+17,"Gorgeous 3-story, 3-bedroom home",5681297,Matt,Roslindale,42.28162,-71.12219,Entire home/apt,401.0,3,24,6/3/2024,0.95,4,11,11,STR-464402
6.33275e+17,Private room in a cheerful home with dogs,5681297,Matt,Roslindale,42.28223,-71.12189,Private room,85.0,2,64,6/15/2024,2.6,4,8,32,STR-464402
6.33934e+17,Cozy studio with kitchenette and private bathroom,106914997,Keyanna,Mattapan,42.274357,-71.088326,Entire home/apt,146.0,2,18,6/9/2024,1.79,1,347,18,STR-480898
6.34844e+17,Clean & Comfy Private Room in walkable Brighton,2356643,StayNue,Brighton,42.35337,-71.16161,Private room,35.0,1,16,6/7/2024,0.65,51,323,3,STR-484106
6.34865e+17,"Cozy, adorable 1 bedroom private apartment M365-2",32532791,Marie,South End,42.344532,-71.079376,Entire home/apt,301.0,3,26,5/19/2024,1.07,6,39,10,STR-468730
6.34887e+17,"(W5) South End Rooming House, 2 bed Studio!",371640674,Boston,South End,42.33849,-71.07591,Entire home/apt,286.0,1,38,6/12/2024,1.56,3,99,3,str-526502
6.34945e+17,"(C42) 1Bedroom, Back Bay, Kenmore Sq, Fenway!",331225367,Foster,Fenway,42.34743,-71.09092,Entire home/apt,203.0,1,81,6/6/2024,3.38,72,124,45,STR-531165
6.35673e+17,"South End,2 bed, in unit lau,cen air, Northeastern",266312920,STARS Of,Roxbury,42.33729,-71.08545,Entire home/apt,312.0,29,4,11/12/2023,0.49,31,225,4,Exempt: This listing is a unit used for furnished institutional or business stays
6.35679e+17,Private floor with home office in a house w/ dogs,5681297,Matt,Roslindale,42.28377,-71.12212,Private room,125.0,2,41,6/13/2024,1.64,4,29,16,STR-464402
6.3611e+17,"Ellie 7- 1 BACK BAY! Location! W/d, Copley/ Pru",331225367,Foster,Back Bay,42.34399,-71.08175,Entire home/apt,199.0,1,115,6/19/2024,4.56,72,76,52,STR-531165
6.36289e+17,"New renovation ,elevator, in unit laun, South End",31340713,Kama,Roxbury,42.33559,-71.0837,Entire home/apt,287.0,29,5,8/30/2023,0.36,27,330,3,Exempt: This listing is a unit used for furnished institutional or business stays
6.36957e+17,Beautiful Guest house At Logan Airport #2,412148028,Jolene,East Boston,42.36526,-71.03178,Private room,106.0,1,15,6/2/2024,0.63,1,353,8,Exempt: This listing is a hotel or motel
6.38304e+17,Spacious Studio With Fast Wifi!,409684302,Justin And Mandy,South End,42.34228,-71.07853,Entire home/apt,231.0,1,40,5/18/2024,1.6,34,308,21,Exempt: This listing is a hotel or motel
6.38924e+17,"Back Bay Cute Studio, Walk to Prudential & Newbury",95634275,Sophia,Back Bay,42.35221,-71.08263,Entire home/apt,209.0,3,76,6/3/2024,3.43,7,156,42,STR-480630
6.39817e+17,Simple & Affordable Efficient Studio Awaits!,285344759,Bv,Back Bay,42.34901,-71.07164,Private room,67.0,2,120,6/2/2024,4.83,26,245,49,STR-415222
6.40524e+17,Prime City Location: Private Suite-separate entry.,79360660,Jaclyn,Dorchester,42.27872,-71.07145,Entire home/apt,90.0,2,73,6/16/2024,3.04,1,19,38,STR-475138
6.41394e+17,Stunning Victorian with Office | Mins to Downtown,7362903,Karim,Roxbury,42.32441,-71.08664,Entire home/apt,250.0,2,21,4/14/2024,0.94,3,23,10,STR-547613
6.42574e+17,Beautiful single family home in Jamaica Plain,2006852,Jay,Jamaica Plain,42.32173,-71.1113,Entire home/apt,465.0,29,12,11/13/2023,0.49,16,47,9,STR-558231
6.42707e+17,Cheerful 1-bedroom in a home,84349533,Moe,Hyde Park,42.25022,-71.12842,Private room,149.0,30,25,5/16/2024,1.01,2,364,8,STR-468015
6.42948e+17,Cozy Renovated 2BR/1BA Top Floor Condo w/ Parking,306329570,Jon,Brighton,42.352,-71.14877,Entire home/apt,140.0,30,9,6/19/2024,0.39,4,119,5,STR-530905
6.44008e+17,New Modern Apt in Boston (3 Bedroom),80808278,Aundre,Dorchester,42.30009,-71.07765,Entire home/apt,131.0,29,17,6/2/2024,0.81,1,194,7,STR-482642
6.45002e+17,2BR DOG-Friendly Apt in 2-Fam Home - Comfy Retreat,463279571,Tomasz,West Roxbury,42.2938741,-71.1524408,Entire home/apt,264.0,3,32,5/27/2024,1.36,1,119,22,STR-482028
6.49154e+17,(T1) Cute & Cozy South End Studio,331225367,Foster,South End,42.34253,-71.07674,Entire home/apt,199.0,1,115,6/3/2024,4.67,72,55,44,str-561975
6.49228e+17,Peaceful Fenway 1br w/ Patio | Keyless Entry,275849638,Steven,Fenway,42.34853335,-71.10454677,Entire home/apt,264.0,1,108,6/17/2024,4.43,69,349,54,STR-483056
6.50581e+17,Lovely - 1 bed room  Penthouse Suite free parking,44581223,Andre,Hyde Park,42.25279,-71.11463,Private room,106.0,29,51,5/29/2024,2.1,5,306,19,STR-445729
6.50671e+17,Spacious 2BR 2BA apt in southbay plaza near shops,163848078,Adam,Dorchester,42.3232,-71.06295,Entire home/apt,449.0,29,4,5/20/2023,0.16,63,365,0,Str-006826
6.50779e+17,"Newly Renovated, 2B 2BA unit with elevator",31340713,Kama,Roxbury,42.33563,-71.08578,Entire home/apt,352.0,29,13,5/5/2024,0.88,27,307,5,Exempt: This listing is a unit used for furnished institutional or business stays
6.50805e+17,"Newly Renovated, 2Bed, 2Bath unit with elevator",266312920,STARS Of,Roxbury,42.33776,-71.08578,Entire home/apt,368.0,29,3,8/19/2023,0.21,31,307,1,Exempt: This listing is a unit used for furnished institutional or business stays
6.51322e+17,Top of the Hill Townhouse,178096049,Sean,West Roxbury,42.27376,-71.17007,Entire home/apt,283.0,4,54,5/27/2024,2.28,1,114,28,STR-546115
6.52014e+17,Upscale Unit 1 at Perrin Place.,69967323,John,Roxbury,42.32094,-71.07895,Entire home/apt,325.0,2,33,6/6/2024,1.61,6,184,20,STR-545899
6.53014e+17,Newly renovated -2 Bedroom Condo,382384906,Allan,South Boston,42.32917,-71.0533,Entire home/apt,285.0,29,12,10/22/2023,0.55,1,317,5,STR-485180
6.55574e+17,Heart of Back Bay! Close to Prudential Center,423270067,Harry And Susie,Back Bay,42.34529305,-71.08337923,Entire home/apt,403.0,1,20,6/15/2024,2.86,28,312,20,Exempt: This listing is a hotel or motel
6.55997e+17,Private floor + private room in a house with dogs,5681297,Matt,Roslindale,42.28169,-71.1226,Private room,195.0,2,10,8/7/2023,0.42,4,8,3,STR-464402
6.57181e+17,"Room in a bright, mid century modern condo",260348754,Ashlee,Dorchester,42.28435,-71.05825,Private room,100.0,29,23,11/19/2023,2.29,1,170,23,STR-537009
6.5861e+17,(KA) Stylish Studio! A+ Location Back Bay Kenmore,331225367,Foster,Fenway,42.34881,-71.09193,Entire home/apt,229.0,1,85,6/13/2024,3.6,72,74,40,STR-543851
6.58713e+17,Luxurious Fenway 2BR Penthouse w/ Roof Deck,275849638,Steven,Fenway,42.34938,-71.09293,Entire home/apt,832.0,1,138,5/30/2024,5.75,69,288,64,STR-476581
6.58756e+17,"Sun-filled, 2 bed w/ in-unit laundry & central air",266312920,STARS Of,Roxbury,42.33591,-71.08494,Entire home/apt,312.0,29,2,7/15/2023,0.15,31,97,1,Exempt: This listing is a unit used for furnished institutional or business stays
6.58766e+17,"Northeastern,Boston Medical,in unit laundry,C/A",31340713,Kama,Roxbury,42.3364,-71.08554,Entire home/apt,312.0,29,14,11/5/2023,1.04,27,97,9,Exempt: This listing is a unit used for furnished institutional or business stays
6.59421e+17,"Basement Studio w/ Kitchenette, Privacy, NEW BED!",9076046,Grant,Roslindale,42.27901,-71.1153,Entire home/apt,179.0,2,122,5/28/2024,5.93,1,258,63,STR-544977
6.6075e+17,Modern Apt Central to Logan Airport & Downtown,470775244,Maria,East Boston,42.36759,-71.03371,Entire home/apt,238.0,1,110,6/17/2024,4.91,1,144,52,STR-545823
6.60763e+17,Beautiful  single family house built on a hill,344700889,Jeff,West Roxbury,42.2945,-71.13955,Entire home/apt,379.0,1,60,6/20/2024,2.52,1,309,33,STR-468297
6.60805e+17,Lovely 2 Br 2 Ba apt with balcony steps Back Bay,158837906,Dan,South End,42.34536,-71.06542,Entire home/apt,349.0,29,5,11/22/2022,0.22,10,365,0,STR-453687
6.64601e+17,Loft Penthouse Steps Off Broadway!,40548611,Andrey,South Boston,42.33599,-71.04715,Entire home/apt,425.0,2,18,6/16/2024,0.85,1,64,9,STR-485648
6.65822e+17,Karlie’s Place mini suite,192503522,Esther,Mattapan,42.2751934,-71.094881,Private room,90.0,29,20,10/28/2023,1.39,2,365,15,STR-518065
6.66008e+17,Sunny 3 bed. Bu BC Harvard Boston landing&Hospit.,412792920,Sheila,Allston,42.35652,-71.13679,Entire home/apt,350.0,2,33,6/2/2024,1.84,2,152,27,STR-511359
6.66718e+17,Lovely Fenway 1br | New to Airbnb!,275849638,Steven,Fenway,42.34782783,-71.09417717,Entire home/apt,216.0,1,133,6/18/2024,5.6,69,329,65,STR-438668
6.68801e+17,Boston Back Bay Apt with fast wifi & great extras!,423270067,Harry And Susie,Back Bay,42.34345,-71.08155,Entire home/apt,682.0,29,1,10/23/2022,0.05,28,340,0,Exempt: This listing is a unit used for furnished institutional or business stays
6.69596e+17,Copley House - Premium Studio,85130,Copley,South End,42.34408,-71.07934,Private room,481.0,1,14,1/28/2024,0.69,6,360,2,STR-447236
6.70092e+17,Fantastic 3 bedroom Condo.Everything is brand New!,79864748,Karolina,Mattapan,42.2736,-71.07226,Entire home/apt,299.0,2,16,4/28/2024,1.22,3,328,14,STR-478958
6.70092e+17,Lovely Studio unit. Everything new!,79864748,Karolina,Mattapan,42.27173,-71.07147,Entire home/apt,139.0,2,32,11/6/2023,1.37,3,348,9,STR-478958
6.71035e+17,Spacious Private Room near Harvard,2356643,StayNue,Roxbury,42.32767,-71.08827,Private room,35.0,1,16,8/11/2023,0.7,51,336,3,STR-460218
6.71483e+17,Modern Top floor 2 bedroom condo,445030990,Ana F,East Boston,42.38001,-71.02828,Entire home/apt,250.0,2,12,6/1/2024,0.56,2,132,5,STR-483349
6.71642e+17,Avatar - 48ft Motor Yacht,92691757,Melissa,Charlestown,42.37016646,-71.06139777,Entire home/apt,336.0,1,1,5/26/2024,1.0,8,140,1,STR-420570
6.73741e+17,Awesome Apt in the Heart of Back Bay!,423270067,Harry And Susie,Back Bay,42.34543,-71.08172,Entire home/apt,444.0,1,53,6/16/2024,2.28,28,346,30,Exempt: This listing is a unit used for furnished institutional or business stays
6.74201e+17,"Large Room w/ Bath in Furnished Apt, good Wifi!",2356643,StayNue,Brighton,42.36151,-71.14337,Private room,35.0,1,18,3/11/2024,0.86,51,302,4,STR-461419
6.74466e+17,Lovely 2-Bedroom Condo by Jamaica Pond,350745928,Marko,Jamaica Plain,42.3223593,-71.1127947,Entire home/apt,280.0,6,19,6/13/2024,0.86,1,54,12,STR-544844
6.7666e+17,South Bos. W. Broadway - 1 BR 1 BA #301,814298,Thatch,South Boston,42.3426837,-71.0565334,Entire home/apt,193.0,1,46,6/14/2024,1.98,53,38,23,Exempt: This listing is a hotel or motel
6.76691e+17,South Bos. W Broadway - 1 BR 1 BA #401,814298,Thatch,South Boston,42.3426837,-71.0565334,Entire home/apt,174.0,1,26,6/6/2024,1.19,53,50,14,Exempt: This listing is a hotel or motel
6.76714e+17,South Bos. W Broadway - 1 BR 1 BA #201,814298,Thatch,South Boston,42.3426837,-71.0565334,Entire home/apt,201.0,1,35,6/16/2024,1.62,53,34,20,Exempt: This listing is a hotel or motel
6.76859e+17,Renovated Top Floor 1 Bedroom Condo in Savin Hill,31340713,Kama,Dorchester,42.31135,-71.04706,Entire home/apt,207.0,29,4,11/11/2023,0.37,27,159,4,Exempt: This listing is a unit that has contracts with hospitals
6.77638e+17,Private Bedroom in Allston/Close to Harvard (1),255801185,Nelida,Allston,42.3589531,-71.1285787,Private room,69.0,29,2,1/5/2024,0.09,3,228,1,Exempt: This listing is a unit used for furnished institutional or business stays
6.78981e+17,Sonder The Magnolia | Accessible Full Suite+,224829568,Sonder (Boston),Back Bay,42.35039,-71.0821,Entire home/apt,248.0,1,13,12/17/2023,0.59,21,234,4,Exempt: This listing is a hotel or motel
6.78982e+17,Sonder The Magnolia | Superior Full Suite+,224829568,Sonder (Boston),Back Bay,42.35057,-71.08177,Entire home/apt,393.0,1,70,6/6/2024,3.01,21,359,28,Exempt: This listing is a hotel or motel
6.79872e+17,Love and tranquility,135920429,Wendy And Juan,Mattapan,42.27871,-71.09947,Private room,44.0,4,19,6/5/2024,0.87,2,285,13,STR-459557
6.79963e+17,Sunny Master Bedroom w/ Shared Bath in Brighton,2356643,StayNue,Brighton,42.35151,-71.16219,Private room,35.0,1,15,2/18/2024,0.68,51,323,3,STR-484106
6.81821e+17,Cozy 5 BD/2BR near Airport and Train,254804362,Keir,East Boston,42.3793068,-71.0316924,Entire home/apt,498.0,29,41,12/12/2023,2.35,1,85,24,STR-546528
6.83915e+17,Sleek FIDI Studio | Close to Public Transit!,382451810,Healing Homes,Downtown,42.35818708,-71.05292292,Entire home/apt,232.0,1,125,6/15/2024,5.7,74,350,72,STR-489692
6.83915e+17,New! Lovely 1br | FIDI District| Keyless Entry,382451810,Healing Homes,Downtown,42.3585186,-71.05364896,Entire home/apt,227.0,1,106,6/18/2024,4.83,74,348,64,STR-489709
6.83915e+17,Spacious 2br FIDI District | Centrally Located!,382451810,Healing Homes,Downtown,42.35851419,-71.05316638,Entire home/apt,506.0,1,127,6/20/2024,5.79,74,85,77,STR-489677
6.83918e+17,South End Brownstone Duplex,120930331,Kara,South End,42.344284,-71.0697069,Entire home/apt,950.0,3,25,5/25/2024,1.21,1,334,13,STR-493489
